messages,all_authors,timestamps,money
She seems to always know where the cameras are.,Stephani McBain,36:05,0
dot dot Dot dot,L Lawliet,36:05,0
Amber looks like a 40 year old mum lmfao,hO 8,36:05,0
how do you know he's reading the commented,Alondra Orozco,36:06,0
ESA AMBER TIENE EL SEMBLANTE DE HABER DORMIDO MAL,🍀A.N.G.I.E🍀,36:07,0
SHE WANTS THE ATTENTION,DaKween Lyrics,36:07,0
captain jack sparrow is only for johnny depp,jcdeppii,36:07,0
THAT SMIRK SHE DID-,Someone you might know,36:07,0
Johnny is looking :fire:,Fiona D,36:08,0
Amber looks so annoyed ,C.213,36:09,0
When is Marilyn Manson gonna testify? :thanksdoc:,racyrowdyrocket,36:09,0
WHY DOES SHE KEEP LOOKING AT JOHNNY,pattie,36:10,0
Why is Amber trying to face JD,DixieDoodles,36:10,0
I am aware it's Johnny's evidence I am just tired of her having to be so controlling like you hired lawyers let them do their job,Katerina Salvatore,36:10,0
She looks bored :face_with_tears_of_joy:,Care_Inn,36:10,0
slow the fark down lol,Grimmer Twin,36:11,0
WHEN IT COMES TO THE ACTUAL COURT OF LAW JOHNNY'S LOSING THE MOB DOESN'T DECIDE THE COURT RULINGS BASED OFF OF EVIDENCE AMBER'S WINNING :raised_fist::raised_fist::raised_fist::raised_fist::raised_fist:,gokeep,36:11,0
No way would Johnny have gone to court without the evidence to back him up,Indigo,36:12,0
She always looks at Johnny ,Izzypizzy,36:12,0
THE NINTH GATE...:dothefive::dothefive::dothefive:,Avila Moreau,36:12,0
لاااا مو صحيح هي قامت بتزوير كل الصور و في دلائل أنو امبر هي الي كانت تعنف جوني ,•SUNSHINE•,36:13,0
clap if you hate amber :clapping_hands::clapping_hands::clapping_hands:,gowri,36:13,0
why Amber keep looking at Johnny,Sinz83,36:14,0
Amber keeps turning around to get a glimpse of him :unamused_face:,Diana Cruz,36:15,0
Amber looks like a witch from disney movie,Madison Claire Cruz,36:17,0
"Johnny Depp, Steven Tyler and John Meyer all the same person",retep Mo,36:17,0
"i don't think amber is very attractive. She has a strange looking face, imho",Margo-a-Largo,36:17,0
"ty, amica cream the miracle worker lol",el light,36:17,0
Amber thinks - I’m so pretty,Today’s Tomorrow,36:17,0
Why is she keep looking at the side of JD ,claudia nicaragua,36:18,0
That smirk she just have :face_vomiting:,A F,36:18,0
No one is “lucky” to find themselves with a personality disordered person like Amber appears to be. Beauty does not mean a thing when you’re being traumatized,Lindsey B Hui,36:18,0
"amber seems to have tone down her makeup, what could be the reason?",A Mena,36:18,0
amber is starting to look old,LadyNYC211,36:18,0
That's a hair don't,Patricia Burns,36:19,0
:red_exclamation_mark::red_exclamation_mark::red_exclamation_mark: JUSTICE FOR JOHNNY DEPP :red_exclamation_mark::red_exclamation_mark::red_exclamation_mark:,Бравый Чел,36:19,0
she's smirking ugh,Elizabeth C. A.,36:20,0
She knows she looks good :smiling_face_with_heart_eyes:,This Is England,36:21,0
Amber keeps looking his way bahaha ,Joseph George,36:21,0
El Dr. Kipper es el doctor que trataba a Johnny para sus problemas de adicción,Alejandra Lopez,36:21,0
AMBER STOP PEEPING ON JOHNNY,Miss Sunny Side Up,36:21,0
No makeup for AH TODAY :thinking_face::thinking_face:,Sandi’s Star,36:21,0
Hi all from the UK,Donna Morrell,36:23,0
she for the streets,Alex Cardona,36:25,0
"Amber going for the ""goldilocks"" look today. This whole thing is a farce",daniel Bobberson,36:25,0
"Matilde este es el médico encargado de el tratamiento de adiciones de Amber y Johnny, esta contando el perfil de cada uno y acaba de contestar q no recuerda q ella le haya mostrado signos de golpes ",Flavia Giuliani,36:26,0
How can you say this is boring? You're literally learning about everything he went through....,Kaiya,36:26,0
He has his hair down so he don't have to look at that narcissistic woman.,Angela Bierman,36:26,0
ps...amber is wearing makeup and yes we can tell,Nancy E,36:27,0
:green_heart::green_heart:Justice for Jonny ,Malwolf9,36:28,0
Trying to look like Marilyn Manroe,Marcia Braga,36:29,0
A certain She looks really uncomfortable....,May Lin,36:29,0
She is trying to hard to look normal,mu3ic2,36:33,0
the Dr reminds me of every Hollywood Dr I've seen lol,diaryofamystic,36:33,0
who is he?,Y Pach-eco,36:33,0
#WhoDoneDidit?:pile_of_poo:,Dorian Dundee,36:33,0
WHAT THE HECK HAPPENED TO HER HAIR? LMAO,Ang C,36:34,0
Pretty on the outside. Ugly and Evil on the inside ,SHARON'S SPIRITUAL SPACE,36:34,0
amber knows right where the camera is...plays to it,maureens100,36:35,0
eww a monster,Josh Lieschke,36:35,0
amber looks like she's going to fall asleep!!,hollyhall305,36:37,0
STOP PEEPING ON MY MAN YOU VIPER,Janelle Honles,36:39,0
"How are conversations between a doctor and patient allowed to be shared, its immoral and would not say anything to a Dr i wouldn’t tell a stranger ",Joe_0 Flesh n bones,36:42,A$7.99
PUT HER AHHHH IN JAIL ALREADY ,Savana,36:42,0
Johnny deserves the world and more,cool teeth man,36:43,0
Amber belongs to the streets,hadeel,36:44,0
Amber :nauseated_face:,toxcsezy,36:44,0
@Watcha Doin DOCTOR’S FACE? OR WHOSE FACE?,🍀A.N.G.I.E🍀,36:45,0
Money is evil ,Barno Fischer,36:45,0
THAT SMIRK ISNT GONNA GET HIM BACK HONEY! HE KNOWS HE LOOKS GOOD TODAY! ,poozepoo,36:46,0
dot dot dot fear dot dot dot renew,Antonio Navarro,36:46,0
J,K. M.,36:47,0
Justice for Johnny,Csanádi Jázmin,36:47,0
THE ASTRONAUT's WIFE...:dothefive::dothefive::dothefive:,Avila Moreau,36:48,0
Gowrie - don’t hate,Today’s Tomorrow,36:48,0
Where is Johnny??,drew,36:48,0
jonnies blue glasses - Process Church,Sylph OftheWildWoods,36:51,0
Amber's hair is wearing her,ITcanB,36:51,0
Go Johnny go go Johnny bgood ,J4Y,36:52,0
JUSTICE FOR JOHNNY DEPP,John Depp,36:54,0
SMASH THAT LIKE BUTTON IF YA THINK JOHNNY IS INNOCENT,Robbie S,36:54,0
"never new she was a mum,sorry my last post.",Robert Rankin,36:54,0
Drugs and alcohol doesn’t make people violent. Narcissistics get high on clout and drama ,MaRs Oblivi0n,36:55,0
that side swept wave with that hard suit doesn't match girl,el light,36:55,0
HOLAAAAAAAA,Unique,36:56,0
"Patty Bickman she’s aged a lot, not just today but she looks like that since the trial started ..:grimacing_face:",Adrianne,36:57,0
He was in some 1980's medico drama soap? ,Musical Neptunian,36:57,0
@Kris O I don't believe the insinuation that most drug users want to get help. I know addiction to certain meds are incredibly painful to detox from as I battle with substance use issues as well,CG,36:58,0
Amber will learn in her case “you sleep in the bed you poo “:pile_of_poo: :person_in_bed: ,Teddy G Beats,36:59,0
Waas El Kaaki لا مافي هيك شي،. هي سوت ماكياج و عملت نفسها مضروبة كل هاي خطة مشان الشهرة و المال,sxvnkiss huh,36:59,0
amber looks like she hasn't slept in days ,n a y l a,37:00,0
THIS DOCTOR TREATED JOHNNY DEEP,ppp,37:02,0
idk they're still in love i think. love makes you do crazy things.will loved chris and beat him,la pace sia con voi,37:03,0
No makeup she deff has makeup on guys ,Eline,37:04,0
qué hermosoooo,Mariale Reyes,37:05,0
she annoys me tbh,Someone you might know,37:06,0
Johnny with his hair pulled back is everything :loudly_crying_face::smiling_face_with_heart_eyes::red_heart:,Hevi Mohsin,37:06,0
So true!! Amber is gorgeous but geez. Sounding like a snake so far,Theresa Malcolm,37:06,0
She Looks high AF,SHARON'S SPIRITUAL SPACE,37:06,0
is amber wearing ARNICA MAKEUP TODAY? We know it's her favorite,Laura B,37:07,0
johnny's last good movie was secret window,lupelupelupe,37:09,0
:green_heart::green_heart::green_heart:Justice for Johnny :green_heart::green_heart::green_heart:,Diana Cruz,37:10,0
agreed @JOE!,Kelly,37:11,0
bpd vs addiction ,pete k,37:11,0
AMBER:face_vomiting::face_vomiting::face_vomiting:,Claudia castañeda,37:12,0
I think she's trying to be intimidating lol,Sara Campbell,37:12,0
Johnny is allowing this doctor to testify in his behalf,Nancy E,37:13,0
GUESSTIMATE,Excellent Cman,37:14,0
JOHNNY DEPP IS A SCOUSER. AMBER HEARD IS MANC,The Red Life,37:14,0
She’s trying to show no emotion but you can see she’s annoyed.,Christinaaa Duval'xo,37:14,0
NO ENTIENDO NADA,Toti 400,37:15,0
:rose:More courtroom time and less dr time,dodgingbullets,37:15,0
"On words of the physician, he diagnoses by impressions?Good",Krista Grym,37:19,0
The smirk she did makes me sick. She doesn’t deserve any cameras on her. :face_vomiting:,Eva Rose,37:20,0
these 2 switching hairdos and wearing matching outfits,Stacy Henry,37:20,0
there's no law anymore just the facade of one.,miso mercy,37:21,0
Johnny just out there looking like a snack :smiling_face_with_sunglasses:,Thebrownwitch,37:22,0
Love Johnny!!!! Justice for Johnny!! :purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart:,Kathy Taylor,37:23,0
"IMO, I think JD should have gotten a haircut b4 the trial. Surprised his lawyers didn't suggest it or maybe they did but JD chose not to.",Rosemary & Thyme ,37:23,0
this was taken on 222..they love there numberology,Meg,37:24,0
ppp; YES,TFalcon,37:26,0
like button getting smashed in realtime as I look at it lol,Dorian Dundee,37:26,0
this is also a prerecorded deposition which means her notes are useless to spin her tale ,Katerina Salvatore,37:27,0
So many in chat that are jelly of amber because she had johnny depp and they didnt,Dan Iel,37:28,0
She got Elon on her hair :face_with_tears_of_joy:,T Ghost,37:28,0
Both parties were required to submit all information requested to prove the facts in this trial.,Mariah,37:29,0
Patient/doctor confidentiality can be broken for court & subpoena purposes ,C.213,37:29,0
johnnyyyy:flexed_biceps::flexed_biceps::flexed_biceps::red_heart::red_heart::face_blowing_a_kiss::face_blowing_a_kiss:,Sarangi S,37:29,0
Did amber poop in her bed ,d4rk soci3ty,37:30,0
Get on with it,SomeoneHas2say IT,37:32,0
"Anyone watch the movie, Shallow Hall?",D Bloom,37:32,0
"They showed amber and she knew she was being filmed... so it was time to act... (thinking oh look like you are writing something) acting all day, every day.",Chris Eisert,37:32,0
May Kentucky Fried Justice be Served for Johnny:french_fries::chicken:,NurRayArt,37:33,0
@Teddy G Beats LOLOLOL,Janelle Honles,37:33,0
what's with her hair today!!,Lauren Jenna Official,37:34,0
It's not money that is evil it's the love of money,Patricia Burns,37:34,0
amber looking evil as ever,Vanessa El-Ghoul,37:34,0
WTF IS WITH HER HAIR.....,ppp,37:34,0
stop simping on heard ,Hakon Magnusson,37:34,0
Justice for Johnny Depp :pirate_flag:,KongSkullIsland,37:35,0
BRUH AMBER MAKING IT WORSE FOR HERSELF ,Savana,37:35,0
I didn’t even recognize Johnny with his hair pulled back omg ,drew,37:37,0
"@margo-a-lago its the implants, she used to be very pretty without them but now with them her face looks wrong",A Mena,37:37,0
Justice for Johnny!! :thumbs_up::two_hearts:,News Clues,37:38,0
Amber always looks like a big C word.,figgy 709,37:38,0
"Amber’s team should have gone with a balm instead of a cream. With a balm, ya never know how well it can heal. :winking_face_with_tongue:",j. Chase-Russel,37:38,0
bags so have under her eyes lol,el light,37:38,0
Amber looks drained!! She knows what she has done,lm m,37:39,0
he's a doctor that is exclusive for the very rich,la pace sia con voi,37:40,0
Hi are Johnny D..u are good guy...guys like u are so kind to allll,Barbara Lewandowski,37:41,0
How can I see Johnny and not the man?,Tay ,37:42,0
Amber is starting to look like her inner demons,Michelle D,37:43,0
Johnny looks sad :disappointed_face: today :smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::hugging_face::hugging_face::hugging_face::hugging_face:,Hard to Handle,37:43,0
johnny lookin goooooooooddddd 🫣:hot_face::hot_face:,Random Person,37:44,0
"New Coptales&Cocktails Episode With Sean ""Sticks"" Larkin & The BTK Whisperer! Listen Now! https://podcasts.apple.com/gb/podcast...",Nightbot,37:44,0
AMBER :smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes:,gokeep,37:45,0
Johnny is looking sexy today,Wyoming Adventures,37:45,0
Dr Snitch :thumbs_down:,Joe_0 Flesh n bones,37:45,0
Amber os a gold digger,Diane Kimball,37:46,0
burn,Ms. Blue,37:46,0
Johnny looks mentally tired and amber looks physically tired,Myan Allan,37:47,0
poor guy probably has to be on anxiety meds for this trial right now.,Deborah 🤍,37:47,0
I hate her smug look,Rissa Hollar,37:49,0
He looks like Leslie Nielson ,AnA Maria,37:49,0
I don't get it I don't think Amber is worth all the hype ,kikikirickie,37:50,0
I'm fairly certain that if JD okays it then the doctor can relate JD's medical history to the court.,Joey Lamonte,37:50,0
i think it looks like she is trying to get him to look at her and swoon and drop the case lol,Nancy E,37:50,0
"Amber impatient with Johnny, hence age dif",Today’s Tomorrow,37:50,0
:clapping_hands::clapping_hands::clapping_hands::clapping_hands:,Luu Moreno,37:50,0
"Team Amber folks, where are you on Twitter?",Caroline,37:51,0
SHE LOOKS LIKE SOMEONE PUNCHED HER ,James Walton,37:51,0
SLEEPY HOLLOW ...dot dot dot :dothefive::dothefive::dothefive:,Avila Moreau,37:52,0
why somebodys say amber will win??????its really clear that she will lose . justice for johnny,meli depphead,37:52,0
STOP.....CARRY ON ,THE BAR MAN,37:53,0
I think she purposefully isn’t going to sleep so she looks tired and worn out,ezip,37:53,0
SLEEPLESS NIGHT AMBER? LET'S HOPE SO.,Emma Louise,37:53,0
Johnny deserves justice,Roy4114,37:53,0
@Meg absolutely,Sylph OftheWildWoods,37:55,0
YES YOU GUYS AMBER POOPED INEHR BED DISGUSTINGGG,hadeel,37:55,0
justice for River Phoenix,Meg,37:56,0
Amber Heard demonstrated she's not capable of being around the vulnerable. She's dangerous.,s h a d ø w b a n n e d,37:57,0
Amber defo watched the trials on the weekend. She knows exactly where the cameras are!!,Ebony,37:57,0
No? ,Mais Xo,37:58,0
Amber needs to wash her nasty hair,Monize Meyer,37:59,0
I believe Amber is trying to look good for Johnny! She’s still trying to trap him even in court!!!,Theresa Malcolm,37:59,0
lmao everyone roating ambers face,jcdeppii,38:00,0
Anyone else in the chat from Australia on that Insomnia Energy? Shout me out. ,BEETLE SYSTEMS,38:01,0
amber :face_vomiting::face_vomiting::face_vomiting:,Not bothered,38:01,0
JUSTICE FOR JOHNNY DEPP :red_exclamation_mark::red_exclamation_mark::red_exclamation_mark::red_exclamation_mark::red_exclamation_mark::revolving_hearts::revolving_hearts::revolving_hearts::revolving_hearts::anxious_face_with_sweat::anxious_face_with_sweat:,Бравый Чел,38:02,0
Hi Addi!,Diamonds and Denim,38:02,0
TEAM JOHNNY! ,A S,38:03,0
@Joe_0 Flesh n bone HE HAD TO COOPERATE.,🍀A.N.G.I.E🍀,38:04,0
Amber's hair is ugly today.,Alicia Peterson,38:04,0
يبوي نقاش عقيم وانا بيأذن عندنا بعد شوي ونفطر LOL,Alaa,38:04,0
ITS CALLED DISCOVERY THERE ARE NO SUPRISES,Stacy Henry,38:07,0
@Michelle D LOLOLOL,Janelle Honles,38:08,0
dice que NO VIO NINGUN TIPO DE SEÑAL NI MARCA DE QUE JOHNNY ALLA GOLPEADO A AMBER,Natalia Dominguez,38:10,0
@Savanna jail is not an option since this is a civil trial about defamation. Not criminal. ,LG,38:11,0
Is this live or is this Dr up on trial again,dodie sweeney,38:11,0
Johnny's hair wins:green_heart::green_heart::green_heart::green_heart::green_heart::green_heart::green_heart:,Brandy Jackson,38:11,0
who keeps posting in Arabic here ..are Isis watching lol,Grimmer Twin,38:11,0
I hope the jury and judge take note of her & her attorneys behavior. She is so smug,Karen A,38:11,0
Janelle gets it 🫡,Teddy G Beats,38:12,0
Whos asking the questions? Someone from her side??,A F,38:12,0
Johnny you got this!! Justice for Johnny!!,Carlos Luis Navas Pineda,38:13,0
#JUSTICEFORJOHNNY,Rafael S,38:14,0
AmberZzz,Kelly Campaña,38:14,0
"@joe the medical history can be shared in the case of a legal process like this, medical, psychological and psychiatric since they will be used as evidence",Flavia Giuliani,38:15,0
"Just here, who's this dude :purple_heart:",Lou (tink) 🏴󠁧󠁢󠁳󠁣󠁴󠁿,38:16,0
River Phoenix @Meg,Rii Ru,38:16,0
So two people with bipolar disorder . ,Diane Laidlaw,38:17,0
There is rumors that Amber's kid is Elon Musk. Its their love child,Dorothy Royale Douglas,38:18,0
Don’t be so jealous @eva,Bob Abooey,38:18,0
this took its toll on her. also she lost her mother .,la pace sia con voi,38:19,0
Heard became his client? ,Pmz,38:19,0
amber be,Chris baka,38:21,0
Nunca se enteró o presenció abuso entre Amber y Johnny ni tuvo evidencia física de ello,Alejandra Lopez,38:21,0
How can I see other camera angles?,Tay ,38:22,0
"Amber is using an intimidation tactic,shes trying to make john look at her and get a reaction ",John Depp,38:23,0
Lauren.. she has no cash... she cabr afford to get her hair done.....,Richard Poplis,38:24,0
GOLDILOCK DIGGER ,James Walton,38:24,0
