messages,all_authors,timestamps,money
Ohhh look :eyes: not to our surprise Satan is sticking up for Amber:rolling_on_the_floor_laughing::face_with_tears_of_joy:,Jae Jett Estrada,7:12:51,0
SHE IS THE VICTIM ,Vanessa E,7:12:51,0
wait is Brandon testifying for amber?,Larissa,7:12:51,0
@paige ross init ,Sarah x,7:12:53,0
speak that truth,el light,7:12:55,0
johnny!!!!! :raised_fist:,xXChloXx,7:12:56,0
Justice for Johnny ,Debra Farmer,7:12:56,0
@Karl Eldritch definitely,Carol V,7:12:57,0
le están preguntando al Gerente del hotel sobre las cintas que pusieron como evidencia del alegato de Deep sobre que Amber lo engañaba mientras dijo que la golpeó o eso entiendo je,Grizel Robles,7:12:57,0
amber is not a angel,Francisca Cavalcante,7:12:57,0
Que amber le preguntó que si podía platicar con unas personas de la revista People,Alejandra Lopez,7:12:58,0
Amber :pile_of_poo:,J E,7:12:58,0
People that support Amber Heard obviously have not heard the voice recordings bc those are so damning against her ,Brookico,7:12:58,0
"hahah ""satan"" comments amber is innocent I love this lmao :growing_heart:",AnonymousArmadillo,7:12:58,0
as she should be,Ciara Goering,7:13:00,0
justicia para Johnny Depp :black_heart: :black_heart: :black_heart:,JOSIMAR GEOVANNI SANTIAGO CUEVAS,7:13:00,0
JUSTICE FOR JOHNNY :red_heart::red_heart:,Federica 99,7:13:01,0
People who still support Amber? Are you guys okay,meme yeol,7:13:01,0
JUSTICE FOR AMBER :raised_fist::raised_fist::raised_fist::raised_fist::raised_fist::raised_fist:,gokeep,7:13:01,0
JOHNNY DESERVES JUSTICE HE DID NOTHING #justiceforjohnny,fnafismylife,7:13:03,0
BOO AMBER HEARD :tomato::tomato::tomato::tomato::tomato:,𝓥𝓲𝓷𝓷,7:13:03,0
when does this deposition end,DOME,7:13:03,0
justice flor Johnyy 🇦🇷,Debora Azcurra,7:13:04,0
SOMEONE CALL ISSAC WE NEED ISSAC,Hannah Allard,7:13:04,0
"Boom! Laughing? That is not a victim, but a liar! Go Johnny! ",Lady Love,7:13:06,0
Give Amber the chair,OneMeanArtist,7:13:07,0
Amber looks lige the Captain on the Titanic while it was going down,HaroldWolf,7:13:07,0
johnny,Weston,7:13:08,0
What? Her source at People lol....,Gloria Thornton,7:13:08,0
UMMM...,Paula Ammons,7:13:08,0
A lot of bad women out there guys ,Karen Watson,7:13:08,0
Justice for Johnny Depp since no one will answer my question :green_heart::green_heart::green_heart:,K M,7:13:10,0
#JUSTICEFORJOHNNY!!,angel ghostie,7:13:10,0
JOHNNY WINS :hundred_points: END OF TRIAL :writing_hand:,NIXXX,7:13:10,0
MARK ZUCKERBURGG,Mickey Mike,7:13:12,0
Did they really do a green screen of the building :skull:,C.213,7:13:12,0
I’d love Isaac to come back ,Amica And Lies,7:13:12,0
SHOW US THE EXHIBITS! ,JBrownOCU,7:13:14,0
did anyone see Heard giving a deposition when she was eating and the person asking the question had to wait for her to swallow her food to answer. Found that unbelievable.,BellaB,7:13:15,0
MAN IN THE BACK IS A WHOLE MOOD,Tae’s Feet,7:13:17,0
Ambuser Heard :snake::snake::clown_face:,Only Girl,7:13:17,0
How tf can any of you defend Amber ,Daniel Griffin,7:13:18,0
JusticeForJohnnyDeep,Marcos-player 1.0,7:13:18,0
ashley jay… back at ya,Danielle Rachelle,7:13:18,0
Amber to jail. She is an abuser!!!!!!!,Caroline Dorroh,7:13:19,0
I’m laughing at the bots for Amber :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,Princess Smiley Face,7:13:20,0
Is Johnny sleeping?,PrintMasters - Your fine art photo printers,7:13:20,0
"I normally dgaf about Hollywood, but I am here representing Portugal in support of Johnny. Justice for Johnny Depp!:red_heart::red_heart::red_heart::red_heart:",SeteProject,7:13:22,0
BOP!,Pool Life,7:13:22,0
JUSTICE FOR AMBER,Vanessa E,7:13:22,0
she needs more fiber,scotty beem,7:13:23,0
"There was “an ask”, oh Amber . . . ,",SassafrasKath,7:13:25,0
Brandon is there to varify the footage ,Kaitlynne Walters,7:13:25,0
JUSTICE FOR JOHNNY,ATV STUDIOS,7:13:26,0
I’m with giving amber the chair lmaoooooooo ,janiebabbbyy,7:13:27,0
"@TFalcon - You can scream that until you lose your voice, it doesn’t mean it’s true. Anyone with working eyes and ears knows SHE is the abuser, not him. ",Jaded Gal,7:13:27,0
Some call the Amberlance,Dadge42,7:13:28,0
Get out of here,Boney Tony,7:13:28,0
JUSTICE FOR JOHNNY,Diana Matos,7:13:28,0
Jonny :red_heart::raised_fist:,Екатерина П,7:13:29,0
Gracias grizel robles,Gabriel MG,7:13:29,0
"How do you not understand that if it's STILL THE PLAINTIFF calling witnesses, why is it even still a question of who called this guy??? common sense people",Christy In The Carolinas,7:13:30,0
@daniel thyme im confused,Lara cope,7:13:31,0
@Mary Jane Johnny's fan club skipped school,Melanie Taylor,7:13:31,0
MANIPULATION ,Del Mar,7:13:31,0
Are there really people defending Amber? Everything is good at home? go out and touch the grass lmao,Adam Lovegood,7:13:34,0
What they arguing about? ,ToddofWaco,7:13:36,0
@Satan she’s literally already been arrested for Domestic violence you are defending an abuser ,Scoopled :D,7:13:37,0
This is privileged people with too much money ,Karl Eldritch,7:13:37,0
never date someone like amber it's a massive red flag,Danielle Leeper,7:13:37,0
The best is yet to come Johnny....hold on ok...,dodgingbullets,7:13:37,0
crying,Larissa,7:13:37,0
@HAROLD :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,Julie Williams,7:13:38,0
when is Isaac coming back I miss him,AnonymousArmadillo,7:13:39,0
Team Issac :rolling_on_the_floor_laughing:,Jamie Johnson,7:13:40,0
there's so much evidence to prove Johnny's innocence,Amelia mccartney,7:13:40,0
wich video are they at? ,Zabibi88,7:13:41,0
bot accounts stand with a. h,el light,7:13:41,0
johnny,Weston,7:13:41,0
@Kaitlynne Walters you are welcome. :raising_hands:,Lady Love,7:13:41,0
CLEAR YOUR NAME JOHNNY,Susan,7:13:41,0
JOHNNY! JUSTICE FOR JOHNNY,fnafismylife,7:13:42,0
incoming yes,A R,7:13:42,0
"""justice for amber"" :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:",nat.,7:13:43,0
People saying justice for Amber confuse me ,Mais Xo,7:13:43,0
"lmaooo, poor amber, she must be *so* traumatized :rolling_on_the_floor_laughing: #JUSTICEFORJOHNNY ",Ralu,7:13:44,0
Justice For Johnny Depp :two_hearts:,𝓥𝓲𝓷𝓷,7:13:44,0
wasting time here just throw amber in a cell already ,Sarah x,7:13:45,0
lmao the bots rooting for Amber :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,Cyborg,7:13:48,0
I need some fiber too :loudly_crying_face:,Melissa Nicole,7:13:49,0
":rolling_on_the_floor_laughing::face_with_tears_of_joy: Anyone else find it hilarious that there are only like, 5 people in the entire chat cheering for Amber :rolling_on_the_floor_laughing::face_with_tears_of_joy: Everyone knows.",Jack Morgan,7:13:49,0
right?! let amber talk....she'll sink herself,Paula Ammons,7:13:49,0
it's the owner of their building ,Brighter Dayz,7:13:50,0
Amber Popoo …,Skjoldungen,7:13:50,0
women can be abusers too,Annette Fice,7:13:50,0
The snow glows wide on the mountain tonight not a footprint to be seen,aeipthys,7:13:50,0
WANTED TO BE ON COVER!,Jack Connors,7:13:51,0
AMBUSER FOR FIRING SQUAD AMBUSER FOR FIRIDING SQUAD,J Rod,7:13:52,0
"this trial is really for re-doing willy wonka, right?",Bobby Rosigliano,7:13:52,0
:red_heart::raised_back_of_hand: justice for jd,Ainslie Booth,7:13:53,0
Sleeepingggggg,Mickey Mike,7:13:53,0
Big contrast between Issaac and this,Amica Cream,7:13:54,0
LIFE in PRISON for AMBER !!! Abusers are not WELCOME to walk FREE!!!! ,MsBex BeautyChannel,7:13:56,0
I miss Isaac too,Lisa Vargas,7:13:57,0
JUSTICE FOR AMBER ,Vanessa E,7:13:57,0
YES JOHNNY :raised_hand:,xXChloXx,7:13:58,0
JUSTICE FOR JOHNNY DEEP :check_mark_button::ok_hand:,Mary Stfl,7:13:59,0
justice for amber!!!!!1,Rafael Ibarra,7:13:59,0
JUSTICE FOR JOHNNY,ATV STUDIOS,7:14:00,0
coof,Summer Sunrise,7:14:00,0
POW!,Pool Life,7:14:01,0
it’s funny how the only people supporting amber are bots with no pfp,Bella_T,7:14:01,0
life in prison for amber!,Kaylee barton,7:14:01,0
Anyone who is on amber’s side do y’all poop on your bed when your mad????,Hevi Mohsin,7:14:02,0
nix amber... johnny :heart_decoration::heart_decoration::heart_decoration:,jj,7:14:03,0
real account s stand with Amber,gokeep,7:14:04,0
Death penalty for Amber,Dadge42,7:14:05,0
JD's atty sure is interested in what he's doing.,Barbara Beard,7:14:05,0
Ambuser Hurst ,Cosmic Royale,7:14:06,0
What is this round of court appearances for? Do the previous findings keep being thrown out or is this another thing for defamation?,Ash,7:14:07,0
Jonny:red_heart: :raised_fist::raised_fist::raised_fist:,Екатерина П,7:14:09,0
johnny :red_heart:,Dagmara Gawrys,7:14:09,0
Both of you…grow up,Karl Eldritch,7:14:11,0
put the camera on amber heard,James T Robert,7:14:11,0
ISAAC IS A CHAD :smiling_face_with_sunglasses:,NIXXX,7:14:11,0
Are they showing all of the video clips from the elevator? Why can’t we see them also? They’ve only shown a couple of them.,Patricia Alvarez,7:14:11,0
Lady lawyer has the eyes for her boss lawyer....,WeylandsWonders,7:14:12,0
:flushed_face:,Dalea Lugo,7:14:12,0
HAHaHa AMBER BE CRYIN LOL,fnafismylife,7:14:13,0
JUMPSCARE WARNING FOR AMBER,Larissa,7:14:13,0
JUSTICE FOR JOHNNY DEPP,Emanuele Wolff,7:14:13,0
Amber ,Lorra,7:14:14,0
BRUJAAAAA,Cesar Aguirre,7:14:14,0
yup she was ridiculed and every one stood up for Johnny. says a lot,Jessie's,7:14:15,0
Watch Amber will win.....HaHa,TFalcon,7:14:15,0
#JusticeForJohnnyDepp 🇲🇽,JOSIMAR GEOVANNI SANTIAGO CUEVAS,7:14:15,0
johnny:red_heart:,DOME,7:14:15,0
@Melanie Taylor Must have been raised by monsters,Mary Jane,7:14:15,0
Justice For Johnny Depp :two_hearts:,𝓥𝓲𝓷𝓷,7:14:16,0
Her hair is giving nanny McPhee ,thedawniscoming,7:14:16,0
How long is this gonna take?,Ashley Ferdinand,7:14:16,0
I don‘t understand people who support amber,Christina Fally,7:14:16,0
johnny,Weston,7:14:18,0
Eww gross. :nauseated_face:,angel ghostie,7:14:21,0
Smh,Jane Porter,7:14:21,0
"so r we all watching a video in a livestream, in which the only word is 'yes'",galaxc,7:14:21,0
JAIL FOR AMBER!!!,nat.,7:14:22,0
Look at those teeth,HOTR,7:14:22,0
#LockUpAmber ,K M,7:14:23,0
i feel like johnnys drawing ,Rena Jamal,7:14:23,0
Ambuser Heard :face_vomiting::face_vomiting::face_vomiting::face_vomiting:,Caroline Dorroh,7:14:23,0
justice for johnny ,el light,7:14:23,0
Drug test him. ,MrDbirch,7:14:25,0
so she tried to get other people to lie about Captain Sparrow?,Walter Zikalala,7:14:25,0
"vanessa for the streets , vanessa for the streets",jack,7:14:26,0
"amber is so nervous, poor girl:face_with_tears_of_joy:",Francisca Cavalcante,7:14:26,0
JOHNNY :red_heart::red_heart:,Cyborg,7:14:26,0
Amber takes big dumps on mens beds,Joe N,7:14:30,0
This stream is the worst one,Boney Tony,7:14:31,0
"theres tapes of her saying to Johnny ""I did start a physical fight"" ""you always run away""",SAHAR KHAN,7:14:32,0
Amber over there dressed like a naval officer waiting for Ben Dover.,OneMeanArtist,7:14:32,0
Justice for Johnny ,Haley T,7:14:32,0
JUSTICE FOR JOHNNY DEEP :check_mark_button::ok_hand:,Mary Stfl,7:14:34,0
she did him too probably.,Paula Ammons,7:14:36,0
So is her attorney Wonder if they're in the same place.,Barbara Beard,7:14:36,0
Well there happy about something ,K Anderson,7:14:37,0
@Christina Fally same ,Scoopled :D,7:14:38,0
iacc is a paid witness,gokeep,7:14:38,0
amber has heidi hair,Summer Sunrise,7:14:39,0
the wind is howling like this swirling storm insideee couldn't keep it in heaven knows I tired,aeipthys,7:14:39,0
KAREN HEARD ,Hevi Mohsin,7:14:39,0
JUSTICE FOR JOHNNY,ATV STUDIOS,7:14:42,0
EVERYONE SAY JOHNNNNNNYYY :warning:,xXChloXx,7:14:42,0
Ein Herz für Johnny Depp:virtualhug::virtualhug::virtualhug:,Endorine,7:14:43,0
"Let’s face it folks, Amber will never see any ramifications for her childish behavior. But it will live on forever. Oh Amber!",SassafrasKath,7:14:44,0
TW: Amber Heard…,Larissa,7:14:45,0
Johnny Depp :raised_fist::raised_fist::red_heart::red_heart:,Екатерина П,7:14:45,0
she sitting there trying to look like a librarian,Tami Moncrief,7:14:45,0
"I normally dgaf about Hollywood, but I am here representing Portugal in support of Johnny. Justice for Johnny Depp!:red_heart::red_heart::red_heart::red_heart:",SeteProject,7:14:47,0
Amber ain't gonna win she has no chance ,Emily Hurt,7:14:48,0
amber shivering in her timber boots:rolling_on_the_floor_laughing:,brisaa _,7:14:49,0
im starting to lose hope for johnny,vegeta,7:14:50,0
Justice For Johnny Deep :pirate_flag:,Marcos-player 1.0,7:14:50,0
Justice For Johnny Depp :two_hearts: We Believe Him :two_hearts:,𝓥𝓲𝓷𝓷,7:14:50,0
johnny is showing as much solid evidence as possible amber has not her stuff hasn't been authericated ,Brighter Dayz,7:14:50,0
She was ridiculed because she is proven to be a liar. It’s all on their recordings and videos. ,Lady Love,7:14:50,0
Johnny deserves better ,thedawniscoming,7:14:52,0
#TEAM JOHNNY,Donna Bowman,7:14:53,0
Nobody care about Amber,rafael ruesga,7:14:53,0
Johnny was on Bendrazine in the elevator shot,dennis jones,7:14:56,0
Johnny Depp playing cookie jam:face_with_hand_over_mouth:,Melissa Nicole,7:14:58,0
The truth doesn’t matter ?,Karl Eldritch,7:14:58,0
i love you Johnny,armelle haby,7:14:58,0
drug test amber,el light,7:14:58,0
justice for johnny:two_hearts::two_hearts::two_hearts::two_hearts:,ruby -,7:14:58,0
Amber in the S- - t house!,Sherry Segreti,7:14:59,0
I question if some of you know the difference in a civil hearing and a criminal trial :face_with_tears_of_joy:,Christy In The Carolinas,7:14:59,0
Amber has beautiful hair,Mary Jane,7:15:00,0
Amber’s Timbers have been shivered,talia normand,7:15:00,0
Who is Mr. Walkman?,Patricia Alvarez,7:15:01,0
JOHNNY :green_heart::green_heart:,K M,7:15:01,0
@Ashley Jay :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,ctm producciones,7:15:01,0
Amber Heard is acting like she is a lawyer :face_with_tears_of_joy:,Kristina C.Enoksen,7:15:03,0
"JOHNNY LOOK LIKE HE WANT TO ""EAT A EAR OF CORN OUT OF A STEAMY BOWL"" SECRET WINDOW:face_with_tears_of_joy::red_heart::red_heart::red_heart::red_heart:",Julie Williams,7:15:04,0
Johnny is so adorable :smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts:,Caroline Dorroh,7:15:06,0
This is just to verify the authenticity of the video footage that it’s ETB buildings security footage they need to do that to enter into evidence. It’s boring yes but necessary procedure. ,Shelly Brown-sellers,7:15:07,0
JOHNNNNNYYYY,Lexii Loo,7:15:07,0
Don't have to do much to get a DV charge now a days. Johnny will be found guilty. ,Crown Royal,7:15:08,0
So what if he called her the C-word in a conversation with a buddy? Is that a crime? ,pigdestr0yer1973,7:15:09,0
:rolling_on_the_floor_laughing:,BIG DADDY NUTS,7:15:10,0
JD is definitely upset.,Barbara Beard,7:15:10,0
shiver me timbers,HAZ_ MUFC,7:15:10,0
stay strong Johnny! no matter what happens. I will forever be on your side!!,Tammy Rizza,7:15:13,0
JUSTICE FOR JOHNNY DEPP :two_hearts::two_hearts:,Sarah x,7:15:14,0
"guys, her name is ""Ambuser Heard""",Only Girl,7:15:15,0
JUSTICE FOR AMBER :raised_fist::raised_fist::raised_fist::raised_fist::raised_fist::raised_fist:,gokeep,7:15:16,0
"This chat is really annoying, these questions are relevant and yes unfortunately boring. We may have six weeks of this just saying :eyes:",Kaitlin Lewis,7:15:17,0
Amber asked him to lie for her,TuGatita Imvu,7:15:17,0
The addict shaming is disgusting… seriously… ,Maniacal Mary,7:15:17,0
−50 mio,mommysboiii,7:15:18,0
Someone call the amberlance,Dadge42,7:15:18,0
JAIL FOR AMBER,Julissa Lucio,7:15:18,0
show Amber's face cameraman :face_with_tears_of_joy::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,Cyborg,7:15:19,0
JUSTICE FOR JOHNNY,ATV STUDIOS,7:15:19,0
ONLY JOHNNY,młodzix naciak,7:15:19,0
You will get justice Johnny. :pleading_face:,angel ghostie,7:15:19,0
where are we at the moment?,Victoria Ehe,7:15:22,0
I think Johnny will def lose,Nicola Mitchell,7:15:22,0
JUSTICE FOR JOHNNY DEPP :check_mark_button::ok_hand:,Mary Stfl,7:15:22,0
Тут все коммунисты ,Lorra,7:15:24,0
I think he's sleeping tbh,JustAnotherStoner,7:15:25,0
she is the C word,SHARON'S SPIRITUAL SPACE,7:15:26,0
here for to support JD!!! :slightly_smiling_face::slightly_smiling_face::slightly_smiling_face:,orbes tv j,7:15:27,0
Johnny Depp :raised_fist::raised_fist::purple_heart::red_heart:,Екатерина П,7:15:28,0
Justice For Johnny Depp :two_hearts:We Believe Him :two_hearts:,𝓥𝓲𝓷𝓷,7:15:29,0
Justice for Johnny Depp :sparkling_heart::sparkling_heart::sparkling_heart::flexed_biceps::oncoming_fist::collision::raised_fist::raising_hands::dove::fire::fire::fire: ,Jae Jett Estrada,7:15:29,0
 I CANT TAKE THIS TRIAL SERIOUS WITH THAT GREEN SCREEN BACKGROUND :night_with_stars: ,Julie22,7:15:30,0
POOR JOHNNY NEEDS A DRINK AND SMOKE!!!!,Jack Connors,7:15:30,0
Johnny Depp>>>>>> Abuser Heard,Larissa,7:15:30,0
Part of the crew part of the ship ,Miguel Flor Salcedo,7:15:30,0
How long is the video ,Mira Dohm-Hansen,7:15:30,0
"She doesn’t look so smug now, does she? Testimony today shed a lot of light on her lies. ",Lady Love,7:15:31,0
Is Amber bruised in the face or is that just make-up?,James Kidwell,7:15:31,0
Johnny Depp is anti American but look at the American justice system he's able to use as an American. Go figure.,Erika Damico,7:15:32,0
Justice for amber ,Vanessa E,7:15:34,0
why did i see ksi,Lara cope,7:15:34,0
Justice For Johnny Deep,Marcos-player 1.0,7:15:35,0
kAren heard... HAHAHAHA,Paula Ammons,7:15:35,0
This judge makes terrible evidentiary rulings. She is so obstructive. Her rulings on leading and no foundation objecitons are terrible,Matthew Kaufman,7:15:35,0
eh banda que están diciendo?,Martin Dávila Villa,7:15:36,0
sweet dreams dear let me tuckyou in...what's that odour,ITcanB,7:15:38,0
"if this evidence goes through, amber is screwed",HighWayStudios,7:15:38,0
FJB ,Trek Advisor,7:15:42,0
JD :red_heart:,xXChloXx,7:15:42,0
@Christy in the Carolinas. Hey friend:two_hearts:,PrintMasters - Your fine art photo printers,7:15:43,0
Justice for johnny,Fairycat,7:15:43,0
I watched the new fantastic beasts movie and it is nothing like the other ones because he isn’t there,Jax Shepherd,7:15:44,0
At least Nanny Mc Phee is not a witch...,Eve Ivy Prunette,7:15:44,0
justice for johnny,Weston,7:15:44,0
Justice for Johnny. ,LillyB,7:15:45,0
"AMBER WILL NEVER GET AWAY, AT LEAST NOT GETTING AWAY FROM QUILT AND SHAME FOR THE REST OF HER LIVE",NNA,7:15:45,0
@GRANT LE BON - HELP,aeipthys,7:15:46,0
"“and didn’t even take any drugs, he was good all day but didn’t take any drugs, SHINE...YOU MADE IT SHINE“ love you jd",Ainslie Booth,7:15:48,0
Where is the Attorney tags,Noodles,7:15:49,0
they are only showing and discussing bad things johnny has done. they havent showed anything bad for amber yet whyyyy,vegeta,7:15:50,0
This case is only public for a week the rest is private ,Hevi Mohsin,7:15:50,0
AMBER WAS GUILTY THE SECOND SHE WALKED IN THE COURTROOM,ATV STUDIOS,7:15:51,0
People saying Johnny is guilty from the texts as if Amber didn’t text a friend joking about threatening Johnny,C.213,7:15:51,0
idk who’s gonna win tbf it better be johnny ,Sarah x,7:15:53,0
"prison for amber, assigned to toilet duty",Tami Moncrief,7:15:54,0
"AH was way more smug yesterday... world caving in... unless this judge is totally bias, then it does not matter....",Gloria Thornton,7:15:54,0
"we believe you, Johnny :white_heart:",nat.,7:15:54,0
Wish I could fast forward this,Alice of Legend,7:15:54,0
